id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,temperature,fuel_price,cpi,unemployment,sell_price,day_of_month,week_of_year,quarter,is_weekend,is_event,snap
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_86,14,2023-03-27,2023_13,Monday,1,3,2023,,,,,0,0,0,72.3,3.56,297.28,4.58,5.05,27,13,1,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_87,12,2023-03-28,2023_13,Tuesday,2,3,2023,,,,,0,0,0,67.8,3.43,296.33,4.6,5.05,28,13,1,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_88,20,2023-03-29,2023_13,Wednesday,3,3,2023,,,,,0,0,0,70.5,3.54,295.77,4.57,5.05,29,13,1,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_89,15,2023-03-30,2023_13,Thursday,4,3,2023,,,,,0,0,0,73.2,3.5,297.08,4.63,5.05,30,13,1,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_90,21,2023-03-31,2023_13,Friday,5,3,2023,,,,,0,0,0,73.3,3.39,296.61,4.58,5.05,31,13,1,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_91,30,2023-04-01,2023_13,Saturday,6,4,2023,,,,,1,1,0,74.7,3.48,297.06,4.55,5.05,1,13,2,1,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_92,24,2023-04-02,2023_13,Sunday,7,4,2023,,,,,1,1,0,71.2,3.54,296.75,4.58,4.97,2,13,2,1,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_93,19,2023-04-03,2023_14,Monday,1,4,2023,,,,,1,1,0,69.9,3.56,296.84,4.6,4.97,3,14,2,0,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_94,12,2023-04-04,2023_14,Tuesday,2,4,2023,,,,,1,1,0,71.9,3.5,296.82,4.6,4.97,4,14,2,0,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_95,13,2023-04-05,2023_14,Wednesday,3,4,2023,,,,,1,1,0,64.2,3.64,296.97,4.68,4.97,5,14,2,0,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_96,17,2023-04-06,2023_14,Thursday,4,4,2023,,,,,1,1,0,65.7,3.6,297.62,4.55,4.97,6,14,2,0,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_97,23,2023-04-07,2023_14,Friday,5,4,2023,,,,,1,1,0,66.6,3.5,297.12,4.57,4.97,7,14,2,0,1,1
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_98,19,2023-04-08,2023_14,Saturday,6,4,2023,,,,,0,0,0,68.5,3.58,296.11,4.59,4.97,8,14,2,1,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_99,17,2023-04-09,2023_14,Sunday,7,4,2023,,,,,0,0,0,75.8,3.68,296.94,4.57,4.93,9,14,2,1,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_100,24,2023-04-10,2023_15,Monday,1,4,2023,,,,,0,0,0,69.5,3.68,297.24,4.54,4.93,10,15,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_101,18,2023-04-11,2023_15,Tuesday,2,4,2023,,,,,0,0,0,72.5,3.43,297.28,4.49,4.93,11,15,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_102,13,2023-04-12,2023_15,Wednesday,3,4,2023,,,,,0,0,0,81.1,3.46,296.65,4.54,4.93,12,15,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_103,22,2023-04-13,2023_15,Thursday,4,4,2023,,,,,0,0,0,73.2,3.65,297.3,4.5,4.93,13,15,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_104,16,2023-04-14,2023_15,Friday,5,4,2023,,,,,0,0,0,78.9,3.45,297.23,4.47,4.93,14,15,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_105,35,2023-04-15,2023_15,Saturday,6,4,2023,,,,,0,0,0,70.8,3.43,297.9,4.51,4.93,15,15,2,1,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_106,19,2023-04-16,2023_15,Sunday,7,4,2023,,,,,0,0,0,74.8,3.5,296.59,4.49,5.08,16,15,2,1,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_107,18,2023-04-17,2023_16,Monday,1,4,2023,,,,,0,0,0,71.3,3.57,296.71,4.57,5.08,17,16,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_108,15,2023-04-18,2023_16,Tuesday,2,4,2023,,,,,0,0,0,74.6,3.53,296.8,4.57,5.08,18,16,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_109,17,2023-04-19,2023_16,Wednesday,3,4,2023,,,,,0,0,0,80.8,3.49,296.75,4.49,5.08,19,16,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_110,23,2023-04-20,2023_16,Thursday,4,4,2023,,,,,0,0,0,68.2,3.49,296.61,4.52,5.08,20,16,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_111,17,2023-04-21,2023_16,Friday,5,4,2023,,,,,0,0,0,79.3,3.49,295.87,4.44,5.08,21,16,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_112,21,2023-04-22,2023_16,Saturday,6,4,2023,,,,,0,0,0,78.6,3.48,296.82,4.5,5.08,22,16,2,1,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_113,13,2023-04-23,2023_16,Sunday,7,4,2023,,,,,0,0,0,74.7,3.73,297.16,4.54,5.01,23,16,2,1,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_114,21,2023-04-24,2023_17,Monday,1,4,2023,,,,,0,0,0,70.7,3.57,296.84,4.56,5.01,24,17,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_115,21,2023-04-25,2023_17,Tuesday,2,4,2023,,,,,0,0,0,78.6,3.62,297.83,4.48,5.01,25,17,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_116,18,2023-04-26,2023_17,Wednesday,3,4,2023,,,,,0,0,0,75.8,3.51,297.08,4.56,5.01,26,17,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_117,18,2023-04-27,2023_17,Thursday,4,4,2023,,,,,0,0,0,79.9,3.53,297.6,4.43,5.01,27,17,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_118,19,2023-04-28,2023_17,Friday,5,4,2023,,,,,0,0,0,79.1,3.49,297.21,4.44,5.01,28,17,2,0,1,0
FOODS_1_001_CA_1,FOODS_1_001,FOODS_1,FOODS,CA_1,CA,d_119,37,2023-04-29,2023_17,Saturday,6,4,2023,,,,,0,0,0,87.2,3.34,297.45,4.53,5.01,29,17,2,1,1,0
